,hash,genre,faces_zs,gray_max_zs,gray_med_zs,gray_std_zs,max_b_zs,max_g_zs,max_r_zs,med_b_zs,med_g_zs,med_r_zs,std_b,std_g,std_r,hmax1_zs,hmax2_zs,hmax3_zs,smax1_zs,smax2_zs,smax3_zs,smed_zs,sstd,vmax1_zs,vmax2_zs,vmax3_zs,vmed_zs,vstd,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13,comp_14,comp_15,comp_16,comp_17,comp_18,comp_19,comp_20,comp_21,comp_22,comp_23,comp_24,comp_25
5828,f16f8098-37be-4a51-a79f-323bf9082926,electronic,-0.5529,-1.0256,-1.5588,2.5487,-0.8964,-0.9798,-1.129,-1.3121,-1.4351,-1.5927,109.5837,109.7010,110.2954,-0.9497,-0.1219,-0.0195,-4.8727,0.8654,0.861,-1.374,73.9268,-2.5538,1.2515,-0.8777,-1.7918,109.5797,2.0368,-0.3080,-0.7055,-0.4360,-0.5777,-0.9764,0.2089,-0.5311,0.1742,-0.0612,0.0682,-0.8773,0.1212,0.1725,-0.4711,-0.0488,-0.3951,0.0274,-0.1432,0.0641,-0.0157,-0.1001,0.2535,0.0506,0.0881
5829,f2218578-270a-4339-9943-a9d38876f30d,hip-hop,0.3364,-1.0256,-0.1445,0.8740,-0.8964,-0.9798,1.1965,-0.5785,-0.116,0.1381,75.2024,81.8745,79.5708,-0.9497,-0.3576,-1.0897,-0.1324,0.8654,0.3761,0.4188,72.2044,0.9215,-0.0358,-0.4059,-0.0374,79.4592,-1.0710,-0.8151,0.6260,0.9374,-0.0948,-0.0733,-0.3875,0.5027,0.3120,0.7269,0.7343,-0.1069,0.1706,0.4887,-0.6018,0.4187,0.6530,-0.4649,0.3648,-0.8345,0.2990,-0.5953,-0.1717,-0.0502,0.3458
5830,f3662c22-8a1e-3659-b7d9-ccbd2efc54e6,hip-hop,0.3364,-1.0256,0.0028,1.1483,-0.8964,-0.9798,-1.129,-0.0606,0.2386,-0.0766,80.1240,89.5912,86.6212,-0.9497,-0.0433,1.6269,0.4601,0.3971,-0.5937,0.7361,83.1861,0.9215,0.8224,0.0659,0.1545,83.7307,-1.1666,-0.3071,0.6826,-0.2918,0.6480,0.2459,-0.0443,0.0562,0.7708,0.8016,-1.0268,-0.3155,0.2242,0.3838,-0.2044,-0.2650,0.0727,0.1192,0.0628,0.6239,-0.1348,0.2934,0.0710,0.5452,-0.2822
5831,f40e7b34-d37c-4dc8-b1b1-eb48b355bd82,country,0.3364,-1.0054,0.5627,0.9267,-0.8766,-0.9603,-1.1107,1.1189,0.7067,0.0442,86.4514,80.9889,75.5547,1.673,1.4496,-1.172,0.4601,0.3971,0.3761,-0.4379,60.0236,0.1492,0.8224,0.0659,0.5383,85.3098,-1.1962,-0.8392,-0.3532,0.2843,0.6200,0.5229,-0.7378,-0.8200,0.3590,-0.2320,0.7764,-0.2650,0.2775,0.0972,0.8430,0.1650,-0.1360,-0.1599,-0.1674,0.5033,0.2837,0.4353,0.5099,0.4249,-0.4843
5832,f46deefb-3081-3224-abd2-66719fbec9b9,country,-0.5529,-1.0256,-0.7338,0.5863,-0.8964,-0.9798,-1.129,-0.6504,-0.6975,-0.6535,73.3365,72.0424,76.6037,1.5188,-1.1433,-1.0074,0.4601,0.3971,0.3761,-0.8029,70.0306,-0.237,-0.8941,-0.4059,-0.8461,79.5068,-0.6550,-0.4333,-0.9096,-1.0243,0.6750,-0.3911,0.7399,0.9095,-1.1316,-0.3357,0.1024,-0.2300,-0.2878,0.3719,0.5147,-0.3666,-0.1799,-0.6130,-0.2042,-0.5749,0.3772,0.1810,-0.6747,-0.3663,-0.5923
5833,f4d883f1-ac07-415a-8b0b-51af1a1c46e6,pop,0.3364,-0.8741,-1.3084,-0.1016,-0.7282,-0.8334,-0.9739,-1.0676,-1.2082,-1.3512,45.3676,57.5308,72.2228,0.8245,-1.1433,-1.0897,0.4601,0.3971,0.3761,-0.8981,50.6941,-0.237,-2.6105,1.0095,-1.5588,72.1024,-1.5525,-0.4698,-0.4955,-0.3751,-1.2100,0.7068,0.6523,-0.2235,-0.2528,-0.0409,-0.2290,0.1221,-0.1031,0.0040,-0.1468,0.0926,0.0550,0.4892,0.0320,-0.0826,-0.1301,0.3013,0.0910,-0.6438,-0.0985
5834,f4e56e97-4eec-4750-9b2f-69ae8a4a6b1e,rock,-0.5529,1.0036,1.1520,-1.5967,0.5871,0.8653,1.1235,0.9463,1.118,0.8895,44.6833,31.7464,42.6147,1.5959,-0.9862,1.6269,-0.1324,0.8654,0.3761,-0.7394,36.5831,0.9215,0.8224,0.5377,1.0592,40.3537,1.3563,0.4278,-0.3009,-0.6634,-0.3463,-0.0289,0.4402,-0.6322,0.4003,-0.1008,-0.3398,0.2104,-0.3472,0.6990,-0.0532,0.7803,-0.4959,-0.1839,0.6327,-0.5939,0.1784,-0.0529,0.5378,0.0715,-0.3113
5835,f5f003a3-9c66-4606-8e0b-e75e404dd75a,country,-0.5529,1.3165,1.0783,-0.2864,1.6256,1.3632,-1.129,1.9245,1.2599,0.7151,57.5966,55.7809,87.7989,1.673,-1.1433,-0.6781,0.4601,-1.008,-0.1088,-0.1683,91.7536,0.9215,0.8224,0.5377,1.347,40.5251,-0.6584,-0.3927,-0.4587,0.8830,0.0766,-0.2592,-0.6176,-0.7322,0.3342,-0.3764,-0.5078,0.2597,0.0454,-0.0825,0.8222,0.2265,0.2731,-0.5634,-0.2227,-0.3424,0.1094,0.4504,0.7318,-0.3290,-0.3119
5836,f61df20b-8573-47d8-a4b4-a253fcfb4933,electronic,-0.5529,-0.8842,-0.6896,-0.6239,-0.8964,-0.9017,-0.901,-0.7799,-0.5983,-0.6937,49.6223,52.5067,47.1866,-0.1012,-0.3576,-0.4311,0.4601,0.3971,0.3761,0.2284,69.3979,-1.0092,-0.4649,0.0659,-0.8872,49.1839,0.7834,-1.8475,-0.6775,0.7708,0.2227,-0.0165,0.4690,0.0092,-0.3002,-0.4888,-0.0984,-0.4325,-0.3517,-0.8172,-0.0011,0.3348,0.1904,0.2124,-0.4189,-0.4971,-0.0859,0.0269,0.1657,0.0259,-0.0813
5837,f68d3c4e-e6c8-49c6-abd6-7a0c0a2df209,hip-hop,-0.5529,1.5487,2.198,1.719,1.6256,1.5096,1.1965,2.3417,2.1677,1.8287,96.6019,94.9321,91.6919,-0.9497,1.6068,-0.2665,0.4601,0.3971,-3.0182,-1.374,82.0254,0.9215,0.8224,0.5377,1.6897,91.5481,0.0761,1.1163,-0.0650,1.4572,-0.8865,-0.4860,0.6353,0.0239,0.6296,-0.3393,-0.8704,0.3170,-0.0976,0.1749,-0.1303,0.1071,0.4373,-0.0905,0.0639,0.1927,-0.9430,0.1344,0.1357,0.3130,-0.3352
5838,f6b46dc2-2be1-46c4-b50e-e1ff9300e83a,pop,0.3364,-1.0155,-1.5294,0.6636,-0.8865,-0.97,-1.1198,-1.3121,-1.4209,-1.5659,65.0078,74.1879,89.8234,-0.9497,-0.7505,-0.1018,0.4601,0.3971,-3.0182,-1.374,97.2817,-2.5538,1.2515,1.0095,-1.7507,89.7665,1.1462,-0.1774,-0.5204,-0.4628,-0.0025,0.2149,0.0690,0.9097,0.0995,0.8388,0.4337,0.9588,-0.5219,0.3834,-0.2118,0.0102,-0.0747,0.4052,0.1599,-0.2081,-0.2348,-0.1081,0.4065,0.0033,-0.6541
5839,f6bf55cc-c3cd-4974-9c25-d9c255d857ef,country,-0.5529,-0.4905,0.6953,1.317,-0.7975,-0.9798,0.4578,-0.1901,0.5649,1.1578,101.2007,107.5431,46.3595,1.7502,-0.1219,-0.1842,0.4601,-1.9446,0.861,1.0216,104.9567,0.9215,0.8224,0.5377,1.018,46.7362,-0.0995,-0.9057,1.3898,0.6864,-0.4605,-0.4186,0.2379,-0.6279,-0.2236,-0.3936,-0.2375,-0.2543,-0.5361,0.2841,-0.1429,-0.5401,0.3887,-0.0649,-0.1110,0.2244,-0.2507,0.5962,0.0002,-0.4921,-0.2899
5840,f7e79d2c-637a-4d71-866b-b49cb3f74b7e,rock,-0.5529,1.1045,1.2404,-0.5691,1.1805,1.0801,0.7952,1.2628,1.2457,1.0102,56.9300,52.7742,48.0548,1.7502,-1.1433,-1.0897,0.4601,0.3971,0.3761,-1.0884,45.5693,0.5353,0.3933,0.0659,0.8536,48.1175,-0.9065,-0.5401,-1.2475,-1.0822,-1.1949,1.5933,-0.6602,0.4272,-0.8394,0.0137,-0.3304,0.2822,0.4714,-0.0039,-0.0930,-0.1886,-0.1243,-0.4616,0.0338,-0.4271,-0.1025,0.3393,0.0771,-0.2347,-0.1633
5841,f881a7f0-ddf1-4d3b-9db6-69a23832c167,hip-hop,-0.5529,1.5487,1.0636,1.9002,1.6256,1.5096,1.1965,1.1333,1.3308,0.4065,97.4191,100.2591,95.5841,-0.9497,1.6068,1.6269,0.4601,-0.5396,-3.0182,-1.3582,59.7221,0.1492,1.2515,-2.765,0.8809,100.0683,0.4958,-0.8625,-1.2140,0.4739,0.1910,-0.1550,0.1571,-1.0699,-0.3034,-0.0329,0.0209,0.6056,0.2624,-0.5789,0.4054,0.4030,-0.1721,-0.2616,-0.0104,-0.4190,0.4590,-0.0627,0.3285,0.0337,-0.0815
5842,f8e0e4d8-9928-4bb6-b5ab-c5532c74f7a8,hip-hop,0.3364,-0.9448,-1.1905,-0.9592,-0.7678,-0.8334,-1.129,-0.9813,-1.0522,-1.3646,50.4607,47.5032,42.8747,0.1302,0.0353,-0.1018,-0.1324,0.8654,-0.1088,0.276,71.2616,-1.3954,1.2515,-1.8213,-1.4080,52.2257,0.7267,-1.9445,-0.9674,0.6832,1.0138,0.1788,-0.1704,-0.3483,-0.6861,-0.1544,0.1328,-0.2349,-0.2994,0.3056,-0.2940,-0.0207,-0.2993,0.8954,0.1837,0.9289,0.4258,0.1520,-0.3849,-0.6223,0.0870
5843,f8f26fa1-d7e5-4357-aefe-cb17ccf2e60b,rock,-0.5529,1.1954,1.6234,-0.3064,0.9036,1.1875,1.0141,1.1477,1.6145,1.5201,56.5619,64.1296,50.0475,-0.8726,-1.1433,-0.7604,0.4601,0.3971,-1.0786,-0.3428,50.8686,0.9215,0.8224,0.0659,1.3744,48.0182,1.2880,-0.1997,1.0101,-0.6587,0.8249,0.8825,-0.0992,-0.0394,-0.2868,-0.3113,-0.2508,0.5708,0.0330,-0.5084,-0.4412,0.4356,-0.0816,-0.0801,-0.1873,0.1320,0.0541,0.3734,-0.1915,-0.3080,0.0118
5844,f9425299-dea1-4076-a136-6c76f2ed16de,rock,-0.5529,-0.8640,-1.2937,1.4019,-0.7183,-0.8529,-0.9101,-1.0532,-1.2366,-1.2573,87.8717,89.5425,86.8343,0.5931,0.3496,0.5567,-0.1324,0.8654,0.3761,0.276,55.5923,-0.237,1.2515,-1.8213,-1.4629,86.9429,0.7345,-0.7031,-0.5629,-0.1253,0.6701,0.4918,0.2205,0.3118,-0.0041,0.4991,-0.3818,0.0723,-0.4822,-0.0715,-0.9048,-0.8039,0.1592,-0.4627,0.1915,-0.4470,-0.0304,-0.3872,0.3916,0.2414,0.1687
5845,f96f8b5d-01d9-4af4-8602-7124581a026d,electronic,-0.5529,1.5386,0.0765,1.3642,1.6256,1.4999,1.1874,-0.1613,0.0968,0.1113,97.9494,87.5519,84.1375,-0.9497,1.4496,1.4623,-0.1324,0.8654,0.3761,-0.5332,55.7034,0.9215,-0.8941,-0.4059,-0.0648,85.2961,1.3458,-0.7223,0.4384,-0.4204,-0.2187,-0.3404,-0.2042,-0.0413,-0.0181,-0.1753,0.0012,0.7895,-0.5844,-0.2934,-0.4564,-0.5495,0.4314,-0.3287,-0.5884,-0.3514,-0.1572,0.1048,0.1248,-0.6095,-0.1538
5846,f9a92c3c-b0f6-47a9-8570-5d5a667bc2bf,pop,1.2257,1.5487,2.1538,1.9384,1.6256,1.5096,1.1965,2.2841,2.1393,1.7884,97.3378,100.3399,101.2479,-0.9497,-0.1219,-0.3488,0.4601,-1.008,-0.1088,-1.263,93.2276,0.9215,0.8224,0.5377,1.6897,82.4161,0.8786,1.6469,-0.1273,0.6233,-0.2020,0.0250,-0.6631,0.4016,0.2354,0.0763,-0.0050,-0.2278,-0.3436,0.0827,0.1889,-0.9853,0.0788,-0.0358,0.0002,0.3456,0.0529,0.2216,-0.0641,-0.2325,-0.3675
5847,f9be1640-ed63-45eb-8f20-060c6eeb9d2e,country,0.3364,-0.8640,-0.8075,0.625,-0.659,-0.7943,-0.9922,-0.8087,-0.8252,-0.5864,65.2340,75.2447,79.1304,-0.2555,0.4281,0.5567,0.4601,0.3971,0.3761,0.2918,58.0057,-0.237,-0.8941,-0.4059,-0.7638,78.5391,1.1879,-0.7464,-0.7798,0.2159,-0.1331,-0.4927,-0.0064,-1.0359,-0.1393,-0.1033,0.2228,0.3488,0.4144,-0.2131,0.6111,0.1498,-0.5269,-0.4467,0.0792,-0.4388,0.0618,0.1522,-0.0049,0.3569,0.3312
5848,fa3a2371-c2c8-4cca-9679-c18d1d2e62e1,hip-hop,1.2257,-0.9044,-0.8959,0.4766,-0.8964,-0.8627,1.1965,-0.9813,-0.9529,-0.6132,55.6407,70.6948,80.0209,-0.1783,-0.2789,-0.4311,0.4601,0.3971,0.3761,0.5615,63.4835,0.9215,-0.0358,0.5377,-0.8049,79.9349,-0.0742,0.0019,0.7662,0.1102,-0.2331,-0.4549,-0.6329,0.1339,-1.0130,0.5879,0.4024,0.0724,-0.9729,-0.1121,-0.1220,-0.3258,0.3186,0.2237,-0.5210,-0.2150,-0.4127,0.5196,-0.0540,0.3624,-0.3723
5849,fa5878f4-e3e9-4918-b3bf-89a39b11627c,electronic,-0.5529,1.2156,1.6234,-2.1677,1.3486,1.3437,0.622,1.9389,1.9266,0.5272,12.0036,20.3132,43.6908,1.7502,-1.1433,1.6269,-1.3175,0.3971,0.3761,0.0539,47.8493,0.9215,0.8224,0.5377,1.4978,9.3021,-0.0742,0.0019,0.7662,0.1102,-0.2331,-0.4549,-0.6329,0.1339,-1.0130,0.5879,0.4024,0.0724,-0.9729,-0.1121,-0.1220,-0.3258,0.3186,0.2237,-0.5210,-0.2150,-0.4127,0.5196,-0.0540,0.3624,-0.3723
5850,fa6ea6f0-edad-41b9-aca7-c27fdf9564d7,rock,-0.5529,-1.0256,-1.4999,0.0912,-0.8964,-0.9798,-1.129,-1.269,-1.3926,-1.539,63.9328,63.9053,63.7814,-0.9497,1.6068,1.5446,0.4601,-3.3496,0.861,-1.374,16.1802,-2.5538,-2.1814,-1.8213,-1.7507,64.1922,0.5187,-1.3618,0.2539,0.2365,1.2767,0.8270,-0.3082,0.1223,-0.2096,0.7363,-0.1443,-0.0126,0.7433,0.4735,-0.6220,-0.1443,0.2640,0.2421,0.0261,-0.4272,0.4982,-0.1539,0.1417,-0.0760,-0.1395
5851,fa7ea6f2-f2d9-4dd3-9236-5287a6b56272,rock,-0.5529,-1.0256,-1.1169,0.4342,-0.8964,-0.9798,-1.129,-1.0244,-0.9954,-1.1902,64.7020,68.8841,76.2724,-0.9497,-0.1219,-0.1842,0.4601,0.3971,0.3761,-0.2159,67.3129,-1.3954,-1.7523,-2.765,-1.3532,75.7148,-1.9234,0.0950,0.2571,-0.7085,0.4926,-0.3766,0.6260,0.5286,0.6679,-0.3851,-0.2380,0.1505,-0.1420,0.4821,0.2521,-0.2827,-0.5149,0.1785,-0.3998,0.4176,0.3926,-0.0437,-0.0586,0.0910,-0.0569
5852,fb3af682-6436-458f-9374-718d9b3f0580,electronic,-0.5529,-0.753,-1.1169,-0.7858,-0.6491,-0.6967,-0.9101,-0.9237,-0.9954,-1.217,40.7808,45.5032,60.5500,0.6702,0.5853,0.7214,-1.91,-0.5396,1.3459,-0.6759,55.3118,-1.7815,-1.3232,-2.2932,-1.3532,59.2031,-0.5197,-1.3669,0.0880,1.1146,-0.1215,0.0583,-0.5815,0.1895,-0.0448,-0.4072,0.7201,-0.2122,0.3085,0.1232,0.0931,-0.2146,-0.2513,0.2819,-0.3143,0.1147,-0.5145,0.1902,0.0229,0.0865,-0.5948
5853,fc31a264-968d-42da-a4e8-ddd214e1c829,electronic,0.3364,1.3771,1.8591,-0.0307,1.0124,1.5096,1.1965,1.3779,1.8698,1.7213,58.7002,63.0527,62.5135,-0.9497,-1.0648,1.7093,-0.1324,0.8654,0.3761,-0.4538,45.2939,0.9215,0.8224,0.5377,1.58,61.0929,-1.7748,-0.1872,-0.1123,-0.0351,0.6215,-0.5598,-0.0052,0.3682,0.9191,-0.3065,0.3375,0.1055,0.3102,-0.2870,0.2225,-0.0338,0.2171,0.4718,-0.7330,0.1150,-0.2351,-0.4817,0.7862,-0.3448,0.2770
5854,fc4c5942-f56a-3d54-8f01-b7cded117402,rock,-0.5529,-0.0867,-0.1887,-0.5648,0.152,-0.8334,1.0962,0.1983,-1.2366,1.6811,58.1950,51.1370,92.6958,-0.564,-0.2789,1.4623,-3.0951,0.8654,-2.0484,2.4178,54.9624,0.9215,0.8224,0.5377,1.5389,92.6172,-1.8610,0.4947,-0.4663,-0.4172,-0.1255,-0.0388,0.7940,-0.2076,0.0067,-0.0428,0.1506,-0.5165,-0.6148,0.0161,-0.7745,-0.3708,-0.1116,0.5337,-0.1094,0.1549,-0.2679,-0.5590,-0.2177,0.0729,-0.1046
5855,fc9ffbd5-e3b1-487b-acdf-3584495b7b28,electronic,-0.5529,-1.0256,-1.5588,-0.7335,-0.8964,-0.9798,-1.129,-1.3265,-1.4493,-1.5927,60.3886,51.9548,37.7361,-0.9497,-0.0433,-0.1018,-4.8727,0.8654,-0.5937,-1.374,71.6597,-2.5538,1.2515,0.5377,-1.8055,60.3908,-0.9437,-0.9685,0.5329,0.5449,-0.0221,0.2255,-1.2695,0.5120,1.3340,-0.1617,-0.0036,-0.3493,-0.4218,-0.1717,0.6132,0.1617,0.4972,-0.0652,-0.1134,-0.0549,0.6665,-0.5788,-0.0911,-0.2978,-0.2122
5856,fc9ffbd5-e3b1-487b-acdf-3584495b7b28,electronic,-0.5529,-1.0256,-1.5588,-0.7335,-0.8964,-0.9798,-1.129,-1.3265,-1.4493,-1.5927,60.3886,51.9548,37.7361,-0.9497,-0.0433,-0.1018,-4.8727,0.8654,-0.5937,-1.374,71.6597,-2.5538,1.2515,0.5377,-1.8055,60.3908,1.7787,0.1668,-0.5483,-0.6894,-0.9231,-1.2002,0.0148,0.0972,0.3349,0.4509,0.3254,0.0466,0.6440,-0.1605,-0.7596,-0.5611,0.1280,-0.3643,-0.0652,0.2457,0.6538,-0.0251,0.5647,-0.0990,-1.1127
5857,fc9ffbd5-e3b1-487b-acdf-3584495b7b28,pop,-0.5529,-1.0256,-1.5588,-0.7335,-0.8964,-0.9798,-1.129,-1.3265,-1.4493,-1.5927,60.3886,51.9548,37.7361,-0.9497,-0.0433,-0.1018,-4.8727,0.8654,-0.5937,-1.374,71.6597,-2.5538,1.2515,0.5377,-1.8055,60.3908,-0.9437,-0.9685,0.5329,0.5449,-0.0221,0.2255,-1.2695,0.5120,1.3340,-0.1617,-0.0036,-0.3493,-0.4218,-0.1717,0.6132,0.1617,0.4972,-0.0652,-0.1134,-0.0549,0.6665,-0.5788,-0.0911,-0.2978,-0.2122
5858,fc9ffbd5-e3b1-487b-acdf-3584495b7b28,pop,-0.5529,-1.0256,-1.5588,-0.7335,-0.8964,-0.9798,-1.129,-1.3265,-1.4493,-1.5927,60.3886,51.9548,37.7361,-0.9497,-0.0433,-0.1018,-4.8727,0.8654,-0.5937,-1.374,71.6597,-2.5538,1.2515,0.5377,-1.8055,60.3908,1.7787,0.1668,-0.5483,-0.6894,-0.9231,-1.2002,0.0148,0.0972,0.3349,0.4509,0.3254,0.0466,0.6440,-0.1605,-0.7596,-0.5611,0.1280,-0.3643,-0.0652,0.2457,0.6538,-0.0251,0.5647,-0.0990,-1.1127
5859,fcbb2f08-a032-4878-ba09-0c87167f125c,pop,-0.5529,1.367,0.9752,0.7664,1.6256,1.3046,1.0414,1.1909,0.9337,0.9566,81.5067,77.3973,75.4862,1.5188,1.4496,1.38,0.4601,0.3971,0.3761,-1.1043,39.7306,0.9215,-0.0358,-0.4059,0.8262,77.5403,1.6188,-1.5363,-0.1704,-0.3626,0.0910,-0.3879,0.0228,-0.7624,-0.0636,-0.2519,0.2014,-0.5852,0.1142,-0.0855,0.3439,-0.0282,-0.2927,0.6500,0.1636,0.4548,0.0703,-0.1851,-0.1078,-0.0006,0.4103
5860,fcdfa443-0850-4978-8054-6e81eca88483,electronic,-0.5529,0.0142,0.0175,-0.5548,-0.0755,-0.394,1.1965,-0.0319,-0.4422,0.9029,56.3056,56.3207,58.0262,1.5188,1.2925,0.9684,-4.2802,0.3971,1.3459,0.1808,59.6813,-0.237,0.8224,0.5377,0.7439,57.5647,-0.9669,-0.4772,1.2340,-0.0985,-0.2380,0.1269,0.8258,-0.1556,0.6232,0.6387,-0.0144,-0.2785,-0.1159,0.1725,0.3983,-0.1190,0.2229,-0.1825,0.3345,0.2915,-0.5718,0.1114,-0.2200,0.6067,0.2710
5861,fcdfa443-0850-4978-8054-6e81eca88483,electronic,-0.5529,0.0142,0.0175,-0.5548,-0.0755,-0.394,1.1965,-0.0319,-0.4422,0.9029,56.3056,56.3207,58.0262,1.5188,1.2925,0.9684,-4.2802,0.3971,1.3459,0.1808,59.6813,-0.237,0.8224,0.5377,0.7439,57.5647,0.3682,-1.3415,-0.7294,0.2034,0.2355,0.4532,0.0953,-0.2672,-0.2545,-0.0597,0.4120,0.3750,-0.3126,-0.5634,-0.0356,0.1675,-0.1661,-0.3112,-0.1782,-0.3302,0.2212,-0.0976,0.1323,0.1672,0.2102
5862,fcdfa443-0850-4978-8054-6e81eca88483,hip-hop,-0.5529,0.0142,0.0175,-0.5548,-0.0755,-0.394,1.1965,-0.0319,-0.4422,0.9029,56.3056,56.3207,58.0262,1.5188,1.2925,0.9684,-4.2802,0.3971,1.3459,0.1808,59.6813,-0.237,0.8224,0.5377,0.7439,57.5647,-0.9669,-0.4772,1.2340,-0.0985,-0.2380,0.1269,0.8258,-0.1556,0.6232,0.6387,-0.0144,-0.2785,-0.1159,0.1725,0.3983,-0.1190,0.2229,-0.1825,0.3345,0.2915,-0.5718,0.1114,-0.2200,0.6067,0.2710
5863,fcdfa443-0850-4978-8054-6e81eca88483,hip-hop,-0.5529,0.0142,0.0175,-0.5548,-0.0755,-0.394,1.1965,-0.0319,-0.4422,0.9029,56.3056,56.3207,58.0262,1.5188,1.2925,0.9684,-4.2802,0.3971,1.3459,0.1808,59.6813,-0.237,0.8224,0.5377,0.7439,57.5647,0.3682,-1.3415,-0.7294,0.2034,0.2355,0.4532,0.0953,-0.2672,-0.2545,-0.0597,0.4120,0.3750,-0.3126,-0.5634,-0.0356,0.1675,-0.1661,-0.3112,-0.1782,-0.3302,0.2212,-0.0976,0.1323,0.1672,0.2102
5864,fd1d6e5a-4862-4f87-b24c-0eea66979c69,pop,-0.5529,0.62,0.8868,0.1578,1.4871,1.3730,1.0688,0.112,1.0329,1.1176,100.3534,66.1824,66.6625,-0.4869,1.6068,-1.172,-0.1324,0.8654,-0.5937,1.6880,104.2826,0.9215,0.8224,0.5377,0.9769,45.8052,2.0368,-0.3080,-0.7055,-0.4360,-0.5777,-0.9764,0.2089,-0.5311,0.1742,-0.0612,0.0682,-0.8773,0.1212,0.1725,-0.4711,-0.0488,-0.3951,0.0274,-0.1432,0.0641,-0.0157,-0.1001,0.2535,0.0506,0.0881
5865,feabec66-2da5-40da-8122-2d9a6635113f,pop,-0.5529,1.5487,2.1832,0.4149,1.6256,1.5096,1.1965,2.3273,2.1677,1.8153,68.1200,73.0221,69.0240,-0.9497,1.5282,1.7093,0.4601,-1.9446,-1.0786,-1.374,62.4636,0.9215,-0.0358,0.5377,1.6897,51.9455,-1.0710,-0.8151,0.6260,0.9374,-0.0948,-0.0733,-0.3875,0.5027,0.3120,0.7269,0.7343,-0.1069,0.1706,0.4887,-0.6018,0.4187,0.6530,-0.4649,0.3648,-0.8345,0.2990,-0.5953,-0.1717,-0.0502,0.3458
5866,ff5b2281-fa1d-407c-9d91-fcda25b4012a,country,-0.5529,0.9834,1.2993,-0.8455,0.5871,0.9434,0.932,0.7593,1.2599,1.3591,44.4437,45.0330,49.0580,-0.7954,-1.0648,-0.5135,0.4601,0.3971,0.3761,0.0063,28.2974,0.5353,1.2515,-0.4059,1.2099,49.0580,-1.1666,-0.3071,0.6826,-0.2918,0.6480,0.2459,-0.0443,0.0562,0.7708,0.8016,-1.0268,-0.3155,0.2242,0.3838,-0.2044,-0.2650,0.0727,0.1192,0.0628,0.6239,-0.1348,0.2934,0.0710,0.5452,-0.2822
5867,fff70e33-ee73-4ea2-b8b3-fb8cf4ba4592,country,-0.5529,-0.6016,-0.7633,-0.9051,-0.8964,-0.5893,1.1965,-0.6648,-0.7401,-0.7340,30.5248,47.9475,55.4722,0.9016,-0.6719,-0.7604,0.4601,0.3971,0.3761,-0.3586,56.6941,-0.237,-1.3232,-1.8213,-0.9146,55.5406,-1.1962,-0.8392,-0.3532,0.2843,0.6200,0.5229,-0.7378,-0.8200,0.3590,-0.2320,0.7764,-0.2650,0.2775,0.0972,0.8430,0.1650,-0.1360,-0.1599,-0.1674,0.5033,0.2837,0.4353,0.5099,0.4249,-0.4843
5868,02b446e1-e9e1-4167-a8ec-4844afef028d,electronic,-0.5529,-1.0256,-0.778,-0.7088,-0.8469,-0.9798,-1.1198,-0.5929,-0.7968,-0.7206,49.6885,44.5080,59.9124,0.2074,0.5853,0.5567,0.4601,-1.008,-1.0786,0.276,68.1452,-0.237,-0.4649,1.4813,-0.8872,59.4967,-0.6550,-0.4333,-0.9096,-1.0243,0.6750,-0.3911,0.7399,0.9095,-1.1316,-0.3357,0.1024,-0.2300,-0.2878,0.3719,0.5147,-0.3666,-0.1799,-0.6130,-0.2042,-0.5749,0.3772,0.1810,-0.6747,-0.3663,-0.5923
