,faces,filename,genre,hash,minNeighbors,scaleFactor
168,0,"['1990_e6755017-e661-4630-95d8-37036bca03d4_rock', 'jpg']",rock,e6755017-e661-4630-95d8-37036bca03d4,5,1.1
169,2,"['1990_e7c08668-780e-4aed-8bb5-1863e351e33a_hip-hop', 'jpg']",hip-hop,e7c08668-780e-4aed-8bb5-1863e351e33a,5,1.1
170,2,"['1990_e849b83d-759a-4724-9fd3-39f7b8a0b2ca_pop', 'jpg']",pop,e849b83d-759a-4724-9fd3-39f7b8a0b2ca,5,1.1
171,4,"['1990_ec58c12d-4ef4-4ceb-ac19-fa7a6575e786_country', 'jpg']",country,ec58c12d-4ef4-4ceb-ac19-fa7a6575e786,5,1.1
172,0,"['1990_ece67b8b-3b09-49a9-9c96-2eb32844b29c_pop', 'jpg']",pop,ece67b8b-3b09-49a9-9c96-2eb32844b29c,5,1.1
173,0,"['1990_efff648d-2083-42df-b081-8d610d6d7e9e_rock', 'jpg']",rock,efff648d-2083-42df-b081-8d610d6d7e9e,5,1.1
174,0,"['1990_f02b5222-0013-44db-a591-ac07967ebe4a_hip-hop', 'jpg']",hip-hop,f02b5222-0013-44db-a591-ac07967ebe4a,5,1.1
175,1,"['1990_f0b314e0-067b-4188-8dc9-4f4de59d18c1_country', 'jpg']",country,f0b314e0-067b-4188-8dc9-4f4de59d18c1,5,1.1
176,0,"['1990_f196bb6b-5a09-4047-b10b-e674e444d53d_rock', 'jpg']",rock,f196bb6b-5a09-4047-b10b-e674e444d53d,5,1.1
177,3,"['1990_f1fbc256-2d4e-4be3-9f55-2732482e9742_rock', 'jpg']",rock,f1fbc256-2d4e-4be3-9f55-2732482e9742,5,1.1
178,0,"['1990_f37e6805-f49d-4e63-9803-c9ef6121d10a_country', 'jpg']",country,f37e6805-f49d-4e63-9803-c9ef6121d10a,5,1.1
179,4,"['1990_f4afbe11-984e-4865-9677-b244dce5c8ed_country', 'jpg']",country,f4afbe11-984e-4865-9677-b244dce5c8ed,5,1.1
180,0,"['1990_f5f70053-3e67-409a-ba92-36d4a2236157_pop', 'jpg']",pop,f5f70053-3e67-409a-ba92-36d4a2236157,5,1.1
181,0,"['1990_f659cee3-e3de-4646-95f2-0dfedf01c359_rock', 'jpg']",rock,f659cee3-e3de-4646-95f2-0dfedf01c359,5,1.1
182,2,"['1990_f9938704-5768-4d76-9ecb-1b4316626011_hip-hop', 'jpg']",hip-hop,f9938704-5768-4d76-9ecb-1b4316626011,5,1.1
183,1,"['1990_f9c022d8-43bf-4ac0-8eec-b4d04025148b_pop', 'jpg']",pop,f9c022d8-43bf-4ac0-8eec-b4d04025148b,5,1.1
184,1,"['1990_fabe75c6-eb9d-4087-983f-e2c1551ace6c_country', 'jpg']",country,fabe75c6-eb9d-4087-983f-e2c1551ace6c,5,1.1
185,1,"['1990_fcdfd5b4-573a-42cf-ab37-a623b7ac8e05_hip-hop', 'jpg']",hip-hop,fcdfd5b4-573a-42cf-ab37-a623b7ac8e05,5,1.1
186,0,"['1991_00210b75-d2cc-4dae-a8a4-03a01bb687a1_pop', 'jpg']",pop,00210b75-d2cc-4dae-a8a4-03a01bb687a1,5,1.1
187,2,"['1991_01a6d823-6383-3946-9cbc-b0ebe55187f1_pop', 'jpg']",pop,01a6d823-6383-3946-9cbc-b0ebe55187f1,5,1.1
188,0,"['1991_03d8c51f-4d48-4ecc-a22d-44dab714d194_rock', 'jpg']",rock,03d8c51f-4d48-4ecc-a22d-44dab714d194,5,1.1
189,0,"['1991_052c18c4-2fd7-4be8-bf9e-c538d131a039_electronic', 'jpg']",electronic,052c18c4-2fd7-4be8-bf9e-c538d131a039,5,1.1
190,1,"['1991_07569433-1f72-4de0-8128-8cb85fbd02af_rock', 'jpg']",rock,07569433-1f72-4de0-8128-8cb85fbd02af,5,1.1
191,1,"['1991_078d99f5-90ca-447c-a903-36f1e6a69c19_country', 'jpg']",country,078d99f5-90ca-447c-a903-36f1e6a69c19,5,1.1
192,4,"['1991_07c11392-ec30-40d5-a8c3-6bd542688f43_country', 'jpg']",country,07c11392-ec30-40d5-a8c3-6bd542688f43,5,1.1
193,1,"['1991_09fadffc-4815-4d10-9b32-8a895c83e2eb_hip-hop', 'jpg']",hip-hop,09fadffc-4815-4d10-9b32-8a895c83e2eb,5,1.1
194,0,"['1991_0dc5f64a-95a5-46c1-bfcc-f75b23a20e66_hip-hop', 'jpg']",hip-hop,0dc5f64a-95a5-46c1-bfcc-f75b23a20e66,5,1.1
195,0,"['1991_0ed3f8a7-451c-4596-aa43-217cc310b207_hip-hop', 'jpg']",hip-hop,0ed3f8a7-451c-4596-aa43-217cc310b207,5,1.1
196,0,"['1991_0ff9ba24-766b-40cd-9b6b-cb00e969c3e0_hip-hop', 'jpg']",hip-hop,0ff9ba24-766b-40cd-9b6b-cb00e969c3e0,5,1.1
197,0,"['1991_1174e529-a321-4a65-8c02-6dcbd573a383_country', 'jpg']",country,1174e529-a321-4a65-8c02-6dcbd573a383,5,1.1
198,0,"['1991_1246b37f-480e-43b4-afec-a789c44e5c84_hip-hop', 'jpg']",hip-hop,1246b37f-480e-43b4-afec-a789c44e5c84,5,1.1
199,2,"['1991_14f92a7d-e779-4ac8-b6a1-a1205cc1cbef_pop', 'jpg']",pop,14f92a7d-e779-4ac8-b6a1-a1205cc1cbef,5,1.1
200,1,"['1991_17ebd2c8-d464-4f94-9a4d-f1156b0268b0_pop', 'jpg']",pop,17ebd2c8-d464-4f94-9a4d-f1156b0268b0,5,1.1
201,0,"['1991_18116341-4a97-4bf5-8a21-f40dbf3904dc_country', 'jpg']",country,18116341-4a97-4bf5-8a21-f40dbf3904dc,5,1.1
202,1,"['1991_1845b556-6d6e-4d61-8915-103d4145117a_country', 'jpg']",country,1845b556-6d6e-4d61-8915-103d4145117a,5,1.1
203,0,"['1991_1ae3e45f-c3e1-4483-aad6-758d077ae463_hip-hop', 'jpg']",hip-hop,1ae3e45f-c3e1-4483-aad6-758d077ae463,5,1.1
204,4,"['1991_1bbc7e53-0b34-4a34-b436-dfd34dc0a25c_country', 'jpg']",country,1bbc7e53-0b34-4a34-b436-dfd34dc0a25c,5,1.1
205,0,"['1991_1bc6f068-eee4-4910-b8d4-3a2f59ce2254_rock', 'jpg']",rock,1bc6f068-eee4-4910-b8d4-3a2f59ce2254,5,1.1
206,0,"['1991_1e6326e4-78a8-4c39-a428-c920ee71d426_hip-hop', 'jpg']",hip-hop,1e6326e4-78a8-4c39-a428-c920ee71d426,5,1.1
207,0,"['1991_2027ca46-a82a-4c3d-92dd-ddc65f5f670d_pop', 'jpg']",pop,2027ca46-a82a-4c3d-92dd-ddc65f5f670d,5,1.1
208,3,"['1991_209058f3-4f55-4be0-81c4-a5c4f9ad9934_country', 'jpg']",country,209058f3-4f55-4be0-81c4-a5c4f9ad9934,5,1.1
209,0,"['1991_21f7dc65-62b3-4378-827b-0ee216008a12_pop', 'jpg']",pop,21f7dc65-62b3-4378-827b-0ee216008a12,5,1.1
210,4,"['1991_2369662f-fa9a-4d51-b68e-00133f6a32fe_electronic', 'jpg']",electronic,2369662f-fa9a-4d51-b68e-00133f6a32fe,5,1.1
211,2,"['1991_23933dbe-e90d-4c83-b9f8-286039b4c2d7_hip-hop', 'jpg']",hip-hop,23933dbe-e90d-4c83-b9f8-286039b4c2d7,5,1.1
212,2,"['1991_249abda3-1f7e-4228-9a87-0e6c1626eb0c_electronic', 'jpg']",electronic,249abda3-1f7e-4228-9a87-0e6c1626eb0c,5,1.1
213,0,"['1991_25002df8-b1b6-43af-9c9e-179af0071249_rock', 'jpg']",rock,25002df8-b1b6-43af-9c9e-179af0071249,5,1.1
214,5,"['1991_2556ff09-1547-4ba6-851b-5e8d02a33d0c_country', 'jpg']",country,2556ff09-1547-4ba6-851b-5e8d02a33d0c,5,1.1
215,0,"['1991_255ab5fb-9cd0-3d38-9ef0-1a902d38bb12_pop', 'jpg']",pop,255ab5fb-9cd0-3d38-9ef0-1a902d38bb12,5,1.1
216,0,"['1991_26ee3571-b93a-4bbb-b656-02c74a1374fe_hip-hop', 'jpg']",hip-hop,26ee3571-b93a-4bbb-b656-02c74a1374fe,5,1.1
217,2,"['1991_273af566-6391-4a6c-835c-d40dcc725e07_hip-hop', 'jpg']",hip-hop,273af566-6391-4a6c-835c-d40dcc725e07,5,1.1
218,1,"['1991_279c14d1-f7bf-4e64-843c-14dd8dc538bc_country', 'jpg']",country,279c14d1-f7bf-4e64-843c-14dd8dc538bc,5,1.1
219,5,"['1991_287a9196-274c-4b6a-8342-b3027fbf6f83_rock', 'jpg']",rock,287a9196-274c-4b6a-8342-b3027fbf6f83,5,1.1
220,0,"['1991_29655244-95fa-42ab-86e4-0c2d94966355_rock', 'jpg']",rock,29655244-95fa-42ab-86e4-0c2d94966355,5,1.1
221,0,"['1991_29adc87d-8df0-4a66-8e26-10cb67a9461d_country', 'jpg']",country,29adc87d-8df0-4a66-8e26-10cb67a9461d,5,1.1
222,0,"['1991_29dd0cad-c0cc-4af1-8da0-e635d0b123d5_rock', 'jpg']",rock,29dd0cad-c0cc-4af1-8da0-e635d0b123d5,5,1.1
223,0,"['1991_29fb4ef0-386b-4e08-bf24-afd41fd925db_hip-hop', 'jpg']",hip-hop,29fb4ef0-386b-4e08-bf24-afd41fd925db,5,1.1
224,0,"['1991_2b468dc0-0140-40d7-bc44-1e3a4f6e5aec_pop', 'jpg']",pop,2b468dc0-0140-40d7-bc44-1e3a4f6e5aec,5,1.1
225,0,"['1991_2c582f83-9592-4dd4-a85b-58d3609fa6d3_country', 'jpg']",country,2c582f83-9592-4dd4-a85b-58d3609fa6d3,5,1.1
226,0,"['1991_2c582f83-9592-4dd4-a85b-58d3609fa6d3_pop', 'jpg']",pop,2c582f83-9592-4dd4-a85b-58d3609fa6d3,5,1.1
227,0,"['1991_2d655537-ffa1-3cf5-a256-4575612d9ff6_hip-hop', 'jpg']",hip-hop,2d655537-ffa1-3cf5-a256-4575612d9ff6,5,1.1
228,4,"['1991_2e758f93-94db-409b-8168-14fd1c4ff066_hip-hop', 'jpg']",hip-hop,2e758f93-94db-409b-8168-14fd1c4ff066,5,1.1
229,0,"['1991_2f023580-2736-48da-ba12-33554dcb9a14_rock', 'jpg']",rock,2f023580-2736-48da-ba12-33554dcb9a14,5,1.1
230,0,"['1991_34d4362f-941e-461c-b994-792e0dff242d_electronic', 'jpg']",electronic,34d4362f-941e-461c-b994-792e0dff242d,5,1.1
231,3,"['1991_34ff3318-78b3-45f7-a477-fcb2e473bf63_hip-hop', 'jpg']",hip-hop,34ff3318-78b3-45f7-a477-fcb2e473bf63,5,1.1
232,0,"['1991_351a6161-9af1-4b6f-8b78-39b6dd484122_pop', 'jpg']",pop,351a6161-9af1-4b6f-8b78-39b6dd484122,5,1.1
233,0,"['1991_352f9f4a-bda0-4149-aac4-46426ff83d25_pop', 'jpg']",pop,352f9f4a-bda0-4149-aac4-46426ff83d25,5,1.1
234,2,"['1991_35938741-c31f-4fac-95ba-13ce789e1080_country', 'jpg']",country,35938741-c31f-4fac-95ba-13ce789e1080,5,1.1
235,4,"['1991_3628a4d1-b3a8-4567-90a4-b1c3dd291181_rock', 'jpg']",rock,3628a4d1-b3a8-4567-90a4-b1c3dd291181,5,1.1
236,0,"['1991_362d1c86-8276-4919-ab56-dbae31230fb3_country', 'jpg']",country,362d1c86-8276-4919-ab56-dbae31230fb3,5,1.1
237,2,"['1991_38780dbf-f05b-4444-a011-08ebac4175d6_hip-hop', 'jpg']",hip-hop,38780dbf-f05b-4444-a011-08ebac4175d6,5,1.1
238,0,"['1991_38c46042-2656-41d1-9672-3c24f7b43637_hip-hop', 'jpg']",hip-hop,38c46042-2656-41d1-9672-3c24f7b43637,5,1.1
239,0,"['1991_39f7f396-f8b3-4301-8e08-6868a45a60ad_rock', 'jpg']",rock,39f7f396-f8b3-4301-8e08-6868a45a60ad,5,1.1
240,0,"['1991_3aa72278-b25d-4622-beb6-66eb0156b5b7_rock', 'jpg']",rock,3aa72278-b25d-4622-beb6-66eb0156b5b7,5,1.1
241,0,"['1991_3ac8cc87-f406-41f3-9269-3472031ea7b9_hip-hop', 'jpg']",hip-hop,3ac8cc87-f406-41f3-9269-3472031ea7b9,5,1.1
242,1,"['1991_3b91dddf-a538-402a-9584-64c7463311c9_rock', 'jpg']",rock,3b91dddf-a538-402a-9584-64c7463311c9,5,1.1
243,1,"['1991_3c575b09-1bb5-4285-b738-1d0b97a3d17f_hip-hop', 'jpg']",hip-hop,3c575b09-1bb5-4285-b738-1d0b97a3d17f,5,1.1
244,1,"['1991_3ee0a863-0e1a-4820-85a6-6b41f815da03_pop', 'jpg']",pop,3ee0a863-0e1a-4820-85a6-6b41f815da03,5,1.1
245,1,"['1991_3faae43d-1bf8-3cc3-b145-9e925a13acea_hip-hop', 'jpg']",hip-hop,3faae43d-1bf8-3cc3-b145-9e925a13acea,5,1.1
246,0,"['1991_4006541b-afd8-4687-ae31-7195d9d92e91_country', 'jpg']",country,4006541b-afd8-4687-ae31-7195d9d92e91,5,1.1
247,2,"['1991_404ad295-b08e-490c-b3c9-1fd11a16008b_country', 'jpg']",country,404ad295-b08e-490c-b3c9-1fd11a16008b,5,1.1
248,2,"['1991_4089b07a-d914-3f73-b72f-f8788f3c5cb0_rock', 'jpg']",rock,4089b07a-d914-3f73-b72f-f8788f3c5cb0,5,1.1
249,0,"['1991_4349b090-8599-4151-b5ba-a94ac327933c_rock', 'jpg']",rock,4349b090-8599-4151-b5ba-a94ac327933c,5,1.1
250,0,"['1991_4362b319-05ad-4923-a9fe-20240eb7b174_country', 'jpg']",country,4362b319-05ad-4923-a9fe-20240eb7b174,5,1.1
251,0,"['1991_450f43e8-5a44-4349-85a3-0615ab3f3563_rock', 'jpg']",rock,450f43e8-5a44-4349-85a3-0615ab3f3563,5,1.1
252,0,"['1991_454467c4-a10d-4bd2-b9c2-ab0c5662dd45_hip-hop', 'jpg']",hip-hop,454467c4-a10d-4bd2-b9c2-ab0c5662dd45,5,1.1
253,2,"['1991_464721f0-91a9-42fc-b286-904106fce287_country', 'jpg']",country,464721f0-91a9-42fc-b286-904106fce287,5,1.1
254,0,"['1991_466c6528-69ca-4536-b12b-ada285318dd6_rock', 'jpg']",rock,466c6528-69ca-4536-b12b-ada285318dd6,5,1.1
255,0,"['1991_46d67186-415a-4d35-9499-747481353a85_rock', 'jpg']",rock,46d67186-415a-4d35-9499-747481353a85,5,1.1
256,0,"['1991_4728e702-d0c8-45f7-aef3-e5f386c2aab6_country', 'jpg']",country,4728e702-d0c8-45f7-aef3-e5f386c2aab6,5,1.1
257,2,"['1991_4787bb54-a53f-4a0a-b80e-5df0b44e271f_hip-hop', 'jpg']",hip-hop,4787bb54-a53f-4a0a-b80e-5df0b44e271f,5,1.1
258,0,"['1991_47fb308c-f395-44dd-86b6-d202afd89d1a_rock', 'jpg']",rock,47fb308c-f395-44dd-86b6-d202afd89d1a,5,1.1
259,0,"['1991_4a467ebc-e85f-45d7-8526-c6e373ae93c0_pop', 'jpg']",pop,4a467ebc-e85f-45d7-8526-c6e373ae93c0,5,1.1
260,1,"['1991_4abed502-e9da-40a4-9c50-669023506306_rock', 'jpg']",rock,4abed502-e9da-40a4-9c50-669023506306,5,1.1
261,0,"['1991_4c0901da-5758-4205-8958-6ba0097811ae_rock', 'jpg']",rock,4c0901da-5758-4205-8958-6ba0097811ae,5,1.1
262,3,"['1991_4ccf4c52-0b2a-47ec-9a4c-86dd2a547013_hip-hop', 'jpg']",hip-hop,4ccf4c52-0b2a-47ec-9a4c-86dd2a547013,5,1.1
263,0,"['1991_4efcf73f-95eb-440e-a2ad-298c9d086d6f_pop', 'jpg']",pop,4efcf73f-95eb-440e-a2ad-298c9d086d6f,5,1.1
264,0,"['1991_521475ea-7841-440f-b399-cbd4dd6ad8fe_country', 'jpg']",country,521475ea-7841-440f-b399-cbd4dd6ad8fe,5,1.1
265,0,"['1991_534396e2-e392-45c0-921c-5f6e4dbd295e_hip-hop', 'jpg']",hip-hop,534396e2-e392-45c0-921c-5f6e4dbd295e,5,1.1
266,0,"['1991_545eb104-6525-43ce-9661-e77c9ec9cfd3_rock', 'jpg']",rock,545eb104-6525-43ce-9661-e77c9ec9cfd3,5,1.1
267,0,"['1991_5766d9a6-f1d0-43e7-9047-87280f32c1e9_pop', 'jpg']",pop,5766d9a6-f1d0-43e7-9047-87280f32c1e9,5,1.1
268,0,"['1991_59bde889-8fc1-41ce-93a6-b33d3f3ab6f4_hip-hop', 'jpg']",hip-hop,59bde889-8fc1-41ce-93a6-b33d3f3ab6f4,5,1.1
269,0,"['1991_5b7442d7-0fa3-4a20-899e-ef6423150cd3_rock', 'jpg']",rock,5b7442d7-0fa3-4a20-899e-ef6423150cd3,5,1.1
270,0,"['1991_5ca661b8-55a4-41e5-91b3-67044545f649_electronic', 'jpg']",electronic,5ca661b8-55a4-41e5-91b3-67044545f649,5,1.1
271,0,"['1991_609ffa7a-911c-45c5-8792-a72d1169f281_pop', 'jpg']",pop,609ffa7a-911c-45c5-8792-a72d1169f281,5,1.1
272,0,"['1991_620c974e-a69d-3067-92b8-4f411a6b6f38_pop', 'jpg']",pop,620c974e-a69d-3067-92b8-4f411a6b6f38,5,1.1
273,0,"['1991_65f5f2d2-70f2-33d9-b73c-78a8a69164b3_hip-hop', 'jpg']",hip-hop,65f5f2d2-70f2-33d9-b73c-78a8a69164b3,5,1.1
274,2,"['1991_69c736b0-ebe4-4aa6-aeaa-32370a0be8e5_pop', 'jpg']",pop,69c736b0-ebe4-4aa6-aeaa-32370a0be8e5,5,1.1
275,1,"['1991_6d696634-3dc9-49d9-b07a-90b7bbe7d164_hip-hop', 'jpg']",hip-hop,6d696634-3dc9-49d9-b07a-90b7bbe7d164,5,1.1
276,1,"['1991_6ddfd1b2-57ba-4b07-a6d2-6c46c39475d6_pop', 'jpg']",pop,6ddfd1b2-57ba-4b07-a6d2-6c46c39475d6,5,1.1
277,1,"['1991_6f8f6b21-1918-41e5-9498-6fe0331b8b0a_country', 'jpg']",country,6f8f6b21-1918-41e5-9498-6fe0331b8b0a,5,1.1
278,0,"['1991_6fa78da0-26e0-4bed-a97f-122319b647e1_pop', 'jpg']",pop,6fa78da0-26e0-4bed-a97f-122319b647e1,5,1.1
279,0,"['1991_70179593-70af-4a3b-9c70-10120bde1192_hip-hop', 'jpg']",hip-hop,70179593-70af-4a3b-9c70-10120bde1192,5,1.1
280,1,"['1991_752fe2bf-b2b6-4cd8-aa78-a220e04190d4_hip-hop', 'jpg']",hip-hop,752fe2bf-b2b6-4cd8-aa78-a220e04190d4,5,1.1
281,1,"['1991_754faecf-8687-4e02-9fd3-e1165d8b7f28_country', 'jpg']",country,754faecf-8687-4e02-9fd3-e1165d8b7f28,5,1.1
282,0,"['1991_78387b4f-3d1c-347e-bf57-0802962d0485_hip-hop', 'jpg']",hip-hop,78387b4f-3d1c-347e-bf57-0802962d0485,5,1.1
283,0,"['1991_79246bc4-000d-4ad0-9ff4-643580687a8d_pop', 'jpg']",pop,79246bc4-000d-4ad0-9ff4-643580687a8d,5,1.1
284,0,"['1991_7bfba2a5-f107-40d1-a86a-cd68fb69c4a3_pop', 'jpg']",pop,7bfba2a5-f107-40d1-a86a-cd68fb69c4a3,5,1.1
285,7,"['1991_7c18bdc8-f3d6-45f9-8557-5c370dd4950c_hip-hop', 'jpg']",hip-hop,7c18bdc8-f3d6-45f9-8557-5c370dd4950c,5,1.1
286,0,"['1991_7eca502f-41a8-4aee-893f-6d262232f0a4_hip-hop', 'jpg']",hip-hop,7eca502f-41a8-4aee-893f-6d262232f0a4,5,1.1
287,0,"['1991_7f113627-ef05-4c70-aa80-8ca90e15df4c_rock', 'jpg']",rock,7f113627-ef05-4c70-aa80-8ca90e15df4c,5,1.1
288,0,"['1991_8474aeab-7c01-397f-94fd-8500ed4766d2_rock', 'jpg']",rock,8474aeab-7c01-397f-94fd-8500ed4766d2,5,1.1
289,0,"['1991_86013e21-8612-43ec-831b-dd3c46ba21cc_rock', 'jpg']",rock,86013e21-8612-43ec-831b-dd3c46ba21cc,5,1.1
290,4,"['1991_89c59910-a1b5-30ef-b0ac-87030d671d17_rock', 'jpg']",rock,89c59910-a1b5-30ef-b0ac-87030d671d17,5,1.1
291,0,"['1991_8a56a965-a512-4240-a492-4f517ed3331e_hip-hop', 'jpg']",hip-hop,8a56a965-a512-4240-a492-4f517ed3331e,5,1.1
292,0,"['1991_8d04292b-e61b-40c1-a1a8-f0c3f5eda611_rock', 'jpg']",rock,8d04292b-e61b-40c1-a1a8-f0c3f5eda611,5,1.1
293,2,"['1991_8dfe1d43-56a2-479f-88c9-ffb182d1b7d9_hip-hop', 'jpg']",hip-hop,8dfe1d43-56a2-479f-88c9-ffb182d1b7d9,5,1.1
294,1,"['1991_8f34c222-d65d-4a48-b596-073ab5973a10_rock', 'jpg']",rock,8f34c222-d65d-4a48-b596-073ab5973a10,5,1.1
295,1,"['1991_904b9fda-9786-44e6-b05d-2eed94d91d06_electronic', 'jpg']",electronic,904b9fda-9786-44e6-b05d-2eed94d91d06,5,1.1
296,1,"['1991_941978a6-a0f7-462b-83c9-e5749d12860a_country', 'jpg']",country,941978a6-a0f7-462b-83c9-e5749d12860a,5,1.1
297,1,"['1991_9547e437-c4fb-4b92-b07b-d695ba6aa1ce_rock', 'jpg']",rock,9547e437-c4fb-4b92-b07b-d695ba6aa1ce,5,1.1
298,0,"['1991_981de657-6dfe-46d7-9abb-48e8f465bd09_hip-hop', 'jpg']",hip-hop,981de657-6dfe-46d7-9abb-48e8f465bd09,5,1.1
299,1,"['1991_98a12b7e-9a8b-4135-a689-12c2c59f271e_rock', 'jpg']",rock,98a12b7e-9a8b-4135-a689-12c2c59f271e,5,1.1
300,2,"['1991_9b125676-b2fc-4eaa-baf0-366fbbca2c2b_country', 'jpg']",country,9b125676-b2fc-4eaa-baf0-366fbbca2c2b,5,1.1
301,1,"['1991_9b6c05fc-a0cc-4371-a1cc-09e1922808f7_hip-hop', 'jpg']",hip-hop,9b6c05fc-a0cc-4371-a1cc-09e1922808f7,5,1.1
302,0,"['1991_9b859598-af45-3927-9d2a-a8581d143b4f_pop', 'jpg']",pop,9b859598-af45-3927-9d2a-a8581d143b4f,5,1.1
303,0,"['1991_9be99ebf-9486-4981-a13b-d1c960bc9ca7_rock', 'jpg']",rock,9be99ebf-9486-4981-a13b-d1c960bc9ca7,5,1.1
304,0,"['1991_9c926003-cc63-4868-9bdb-0b2028d66a5a_electronic', 'jpg']",electronic,9c926003-cc63-4868-9bdb-0b2028d66a5a,5,1.1
305,0,"['1991_9d12009c-6f74-4b87-9eec-c26cfe072fbb_rock', 'jpg']",rock,9d12009c-6f74-4b87-9eec-c26cfe072fbb,5,1.1
306,1,"['1991_9d5166bc-4369-3192-86b9-859d77dec9ae_electronic', 'jpg']",electronic,9d5166bc-4369-3192-86b9-859d77dec9ae,5,1.1
307,0,"['1991_9e8f050f-c102-43b4-9498-788db02190b1_rock', 'jpg']",rock,9e8f050f-c102-43b4-9498-788db02190b1,5,1.1
308,0,"['1991_9f0a966c-8429-4acd-a6ad-c0aa2c64cac9_pop', 'jpg']",pop,9f0a966c-8429-4acd-a6ad-c0aa2c64cac9,5,1.1
309,0,"['1991_a092ec0b-25b6-4ab4-868f-70961ed67513_hip-hop', 'jpg']",hip-hop,a092ec0b-25b6-4ab4-868f-70961ed67513,5,1.1
310,0,"['1991_a0dba30c-4540-447d-bedb-fc7e0f2cf52c_pop', 'jpg']",pop,a0dba30c-4540-447d-bedb-fc7e0f2cf52c,5,1.1
311,0,"['1991_a0dba30c-4540-447d-bedb-fc7e0f2cf52c_rock', 'jpg']",rock,a0dba30c-4540-447d-bedb-fc7e0f2cf52c,5,1.1
312,1,"['1991_a2582326-bbd3-4919-bc1c-9403cbea3c59_pop', 'jpg']",pop,a2582326-bbd3-4919-bc1c-9403cbea3c59,5,1.1
313,1,"['1991_a2646080-a68f-4bf0-bc9e-41ccf62b8fba_rock', 'jpg']",rock,a2646080-a68f-4bf0-bc9e-41ccf62b8fba,5,1.1
314,4,"['1991_a4f2a194-38ca-49c3-8cb4-bf369a004b33_hip-hop', 'jpg']",hip-hop,a4f2a194-38ca-49c3-8cb4-bf369a004b33,5,1.1
315,2,"['1991_a5d0ece4-cdef-40a8-a458-1a5c854d8c0a_hip-hop', 'jpg']",hip-hop,a5d0ece4-cdef-40a8-a458-1a5c854d8c0a,5,1.1
316,0,"['1991_a74560e2-30e9-4874-b25f-18e0b4e20585_electronic', 'jpg']",electronic,a74560e2-30e9-4874-b25f-18e0b4e20585,5,1.1
317,0,"['1991_a95b9b77-f7b8-403d-866a-2a58858ec34d_rock', 'jpg']",rock,a95b9b77-f7b8-403d-866a-2a58858ec34d,5,1.1
318,1,"['1991_a9aff52b-0475-4c15-a4fa-117886c99a06_hip-hop', 'jpg']",hip-hop,a9aff52b-0475-4c15-a4fa-117886c99a06,5,1.1
319,0,"['1991_a9d15d36-0297-46ef-99bd-3068abb1bbaf_pop', 'jpg']",pop,a9d15d36-0297-46ef-99bd-3068abb1bbaf,5,1.1
320,4,"['1991_aa706199-3cb7-42c7-8328-b3f3c0ff2e84_country', 'jpg']",country,aa706199-3cb7-42c7-8328-b3f3c0ff2e84,5,1.1
321,0,"['1991_ac52ac7f-85d6-4023-a261-dbc71a60b477_pop', 'jpg']",pop,ac52ac7f-85d6-4023-a261-dbc71a60b477,5,1.1
322,1,"['1991_ae26b3ae-1cdb-4889-9f5a-81b9d88f5430_pop', 'jpg']",pop,ae26b3ae-1cdb-4889-9f5a-81b9d88f5430,5,1.1
323,1,"['1991_ae6126e3-3bc0-4217-870f-6dbdbe7cc46e_hip-hop', 'jpg']",hip-hop,ae6126e3-3bc0-4217-870f-6dbdbe7cc46e,5,1.1
324,1,"['1991_ae97eb23-501f-478f-9d1f-258094d7e47f_pop', 'jpg']",pop,ae97eb23-501f-478f-9d1f-258094d7e47f,5,1.1
325,0,"['1991_af49fb27-f06e-4169-95c9-42057a1df198_electronic', 'jpg']",electronic,af49fb27-f06e-4169-95c9-42057a1df198,5,1.1
326,1,"['1991_b001bac2-14ca-44ef-a135-36733260081f_pop', 'jpg']",pop,b001bac2-14ca-44ef-a135-36733260081f,5,1.1
327,1,"['1991_b092a7af-429b-4b76-bac8-73e4ceb3ffa5_country', 'jpg']",country,b092a7af-429b-4b76-bac8-73e4ceb3ffa5,5,1.1
328,1,"['1991_b162c31a-6158-4459-a3be-a8eed683d2bc_rock', 'jpg']",rock,b162c31a-6158-4459-a3be-a8eed683d2bc,5,1.1
329,2,"['1991_b31e7a4d-dc3b-4f72-929b-dfe72a1f240b_country', 'jpg']",country,b31e7a4d-dc3b-4f72-929b-dfe72a1f240b,5,1.1
330,0,"['1991_b597adbc-71ab-44a1-b5a0-12c4ad252894_pop', 'jpg']",pop,b597adbc-71ab-44a1-b5a0-12c4ad252894,5,1.1
331,0,"['1991_b5ea0583-a42e-42b7-a576-81a2f438cb06_country', 'jpg']",country,b5ea0583-a42e-42b7-a576-81a2f438cb06,5,1.1
332,2,"['1991_b68c58ac-91da-4a7f-90e1-509e3ba43ee6_rock', 'jpg']",rock,b68c58ac-91da-4a7f-90e1-509e3ba43ee6,5,1.1
333,1,"['1991_b6fb0497-37a7-4925-90f9-3d1e16f93499_pop', 'jpg']",pop,b6fb0497-37a7-4925-90f9-3d1e16f93499,5,1.1
334,0,"['1991_b780add3-830c-3b52-8fa8-42d94409304b_hip-hop', 'jpg']",hip-hop,b780add3-830c-3b52-8fa8-42d94409304b,5,1.1
335,1,"['1991_b9af7f91-01fc-410e-8f38-cdebd5dd27e0_hip-hop', 'jpg']",hip-hop,b9af7f91-01fc-410e-8f38-cdebd5dd27e0,5,1.1
